ARO Term	ARO Accession	Reference Model Type	Reference DB	Alleles with Mapped Reads	Reference Allele(s) Identity to CARD Reference Protein (%)	Resistomes & Variants: Observed in Genome(s)	Resistomes & Variants: Observed in Plasmid(s)	Resistomes & Variants: Observed Pathogen(s)	Completely Mapped Reads	Mapped Reads with Flanking Sequence	All Mapped Reads	Average Percent Coverage	Average Length Coverage (bp)	Average MAPQ (Completely Mapped Reads)	Number of Mapped Baits	Number of Mapped Baits with Reads	Average Number of reads per Bait	Number of reads per Bait Coefficient of Variation (%)	Number of reads mapping to baits and mapping to complete gene	Number of reads mapping to baits and mapping to complete gene (%)	Mate Pair Linkage (# reads)	Reference Length	AMR Gene Family	Drug Class	Resistance Mechanism
OXA-334	3001522	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter johnsonii	3.00	1.00	4.00	18.55	153.00	0.75	0	0	0	0	N/A	N/A		825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
mexY	3003033	protein homolog model	CARD; Resistomes & Variants	2	93.51 - 100.0	no data	no data	Pseudomonas aeruginosa	16.00	12.00	28.00	12.53	393.50	2.42	0	0	0	0	N/A	N/A		3141; 3141	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; cephamycin; penam; tetracycline antibiotic; acridine dye; phenicol antibiotic	antibiotic efflux
CfxA3	3003003	protein homolog model	CARD	1	100.0	no data	no data	Capnocytophaga ochracea	1.00	1.00	2.00	12.42	120.00	0.50	0	0	0	0	N/A	N/A		966	CfxA beta-lactamase	cephamycin	antibiotic inactivation
vanSA	3002931	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Enterococcus faecium	9.00	0.00	9.00	42.20	487.50	0.83	0	0	0	0	N/A	N/A	vanHA (1)	1155; 1155	vanS; glycopeptide resistance gene cluster	glycopeptide antibiotic	antibiotic target alteration
OXA-118	3001768	protein homolog model	CARD	1	100.0	no data	no data	Burkholderia cepacia	2.00	2.00	4.00	10.49	84.00	0.50	0	0	0	0	N/A	N/A		801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
cphA6	3003102	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas veronii	2.00	0.00	2.00	38.56	295.00	11.00	0	0	0	0	N/A	N/A		765	CphA beta-lactamase	carbapenem	antibiotic inactivation
mefA	3000615	protein homolog model	CARD; Resistomes & Variants	19	95.8 - 100.0	no data	no data	Exiguobacterium sp.; Clostridium perfringens; Streptococcus agalactiae; Streptococcus anginosus; Streptococcus pyogenes; Streptococcus pneumoniae	217.00	36.00	253.00	29.23	356.00	3.74	0	0	0	0	N/A	N/A	mel (13)	1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218; 1218	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
OXA-309	3001504	protein homolog model	CARD; Resistomes & Variants	2	96.72 - 100.0	no data	no data	Acinetobacter johnsonii; Acinetobacter nosocomialis	13.00	3.00	16.00	53.33	440.00	9.04	0	0	0	0	N/A	N/A		825; 825	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
tlrC	3002827	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces fradiae	13.00	13.00	26.00	2.25	37.00	10.23	0	0	0	0	N/A	N/A		1647	ABC-F ATP-binding cassette ribosomal protection protein	macrolide antibiotic	antibiotic target protection
aadA6	3002606	protein homolog model	CARD; Resistomes & Variants	6	99.64 - 100.0	YES	no data	Pseudomonas aeruginosa; Enterobacter cloacae; Serratia marcescens; Escherichia coli	128.00	110.00	238.00	22.16	187.50	0.05	0	0	0	0	N/A	N/A	qacH (3); OXA-205 (1); aadA6/aadA10 (2)	846; 846; 846; 846; 846; 846	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
dfrA15	3003013	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	1.00	0.00	1.00	20.46	97.00	1.00	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	474	trimethoprim resistant dihydrofolate reductase dfr	diaminopyrimidine antibiotic	antibiotic target replacement
aadA13	3002613	protein homolog model	CARD; Resistomes & Variants	2	100.0	no data	YES	Pseudomonas aeruginosa; Escherichia coli; Pseudomonas putida; Serratia marcescens	16.00	5.00	21.00	62.78	501.00	0.54	0	0	0	0	N/A	N/A	OXA-663 (1)	798; 798	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
AAC(6')-Ib7	3002578	protein homolog model	CARD	1	100.0	no data	no data	Salmonella enterica	23.00	9.00	32.00	30.92	303.00	19.22	0	0	0	0	N/A	N/A	dfrA15 (1); aadA2 (1)	980	AAC(6')	aminoglycoside antibiotic	antibiotic inactivation
VEB-1b	3003712	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	0.00	1.00	13.11	118.00	1.00	0	0	0	0	N/A	N/A	qacH (1)	900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
mphG	3003742	protein homolog model	CARD; Resistomes & Variants	3	90.48 - 100.0	no data	no data	Photobacterium damselae; Escherichia coli	48.00	3.00	51.00	79.77	706.00	3.37	0	0	0	0	N/A	N/A	mefC (1)	885; 885; 885	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
vanRI	3003728	protein homolog model	CARD	1	100.0	no data	no data	Desulfitobacterium hafniense	3.00	3.00	6.00	27.90	195.00	11.33	0	0	0	0	N/A	N/A		699	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
mefC	3003745	protein homolog model	CARD; Resistomes & Variants	3	95.33 - 100.0	no data	no data	Photobacterium damselae; Escherichia coli	63.00	6.00	69.00	79.93	978.33	2.95	0	0	0	0	N/A	N/A	mphG (1)	1224; 1224; 1224	major facilitator superfamily (MFS) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
oleC	3003748	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces antibioticus	3.00	3.00	6.00	8.08	79.00	11.00	0	0	0	0	N/A	N/A		978	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic	antibiotic efflux
Bifidobacteria intrinsic ileS conferring resistance to mupirocin	3003730	protein homolog model	CARD	1	100.0	no data	no data	Bifidobacterium bifidum	64.00	8.00	72.00	73.68	2449.00	25.42	0	0	0	0	N/A	N/A		3324	antibiotic resistant isoleucyl-tRNA synthetase (ileS)	mupirocin	antibiotic target alteration
Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin	3003318	protein homolog model	CARD	1	100.0	no data	no data	Streptomyces rishiriensis	36.00	30.00	66.00	30.82	651.00	12.00	0	0	0	0	N/A	N/A		2112	aminocoumarin resistant parY; aminocoumarin self resistant parY	aminocoumarin antibiotic	antibiotic target alteration
qacH	3003836	protein homolog model	CARD; Resistomes & Variants	14	92.73 - 100.0	YES	YES	Vibrio cholerae; Citrobacter freundii; Enterobacter aerogenes; Enterobacter cloacae; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Proteus mirabilis; Pseudomonas aeruginosa; Salmonella enterica; Shigella sonnei; Yersinia enterocolitica; Serratia marcescens; Enterobacter hormaechei	65.00	38.00	103.00	56.48	188.07	1.53	0	0	0	0	N/A	N/A	aadA6 (3); VEB-1b (1); aadA16 (1)	333; 333; 333; 333; 333; 333; 333; 333; 333; 333; 333; 333; 333; 333	small multidrug resistance (SMR) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
Erm(47)	3003908	protein homolog model	CARD	1	100.0	no data	no data	Helcococcus kunzii	1.00	1.00	2.00	19.57	145.00	22.00	0	0	0	0	N/A	N/A		741	Erm 23S ribosomal RNA methyltransferase	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic	antibiotic target alteration
OXA-368	3001555	protein homolog model	CARD	1	100.0	no data	no data	Aeromonas sobria	20.00	8.00	28.00	40.43	1100.00	16.82	0	0	0	0	N/A	N/A		2721	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
efrB	3003949	protein homolog model	CARD	1	100.0	no data	no data	Enterococcus faecium	4.00	4.00	8.00	21.36	232.00	11.00	0	0	0	0	N/A	N/A		1086	ATP-binding cassette (ABC) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; rifamycin antibiotic	antibiotic efflux
LlmA 23S ribosomal RNA methyltransferase	3003982	protein homolog model	CARD	1	100.0	no data	no data	Paenibacillus sp.	1.00	1.00	2.00	4.28	37.00	11.00	0	0	0	0	N/A	N/A		864	Llm 23S ribosomal RNA methyltransferase	lincosamide antibiotic	antibiotic target alteration
rphB	3003992	protein homolog model	CARD	1	100.0	no data	no data	Paenibacillus sp.	2.00	2.00	4.00	4.56	121.00	11.00	0	0	0	0	N/A	N/A		2655	rifampin phosphotransferase	rifamycin antibiotic	antibiotic inactivation
tetA(46)	3004032	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus australis	2.00	2.00	4.00	3.07	53.00	11.00	0	0	0	0	N/A	N/A		1725	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
tetB(46)	3004033	protein homolog model	CARD	1	100.0	no data	no data	Streptococcus australis	4.00	2.00	6.00	16.12	280.00	16.67	0	0	0	0	N/A	N/A		1737	ATP-binding cassette (ABC) antibiotic efflux pump	tetracycline antibiotic	antibiotic efflux
PmpM	3004077	protein homolog model	CARD	1	100.0	no data	no data	Pseudomonas aeruginosa	1.00	1.00	2.00	6.28	90.00	11.00	0	0	0	0	N/A	N/A		1434	multidrug and toxic compound extrusion (MATE) transporter		antibiotic efflux
ANT(3'')-IIa	3004089	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	7.00	0.00	7.00	44.65	434.00	9.71	0	0	0	0	N/A	N/A	OXA-20 (1)	972	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
ANT(3'')-IIc	3004091	protein homolog model	CARD; Resistomes & Variants	3	89.88 - 100.0	no data	no data	Acinetobacter parvus; Acinetobacter nosocomialis	28.00	12.00	40.00	68.33	533.00	1.79	0	0	0	0	N/A	N/A		780; 780; 780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
QepA2	3004103	protein homolog model	CARD; Resistomes & Variants	3	99.41 - 100.0	no data	no data	Escherichia coli	5.00	3.00	8.00	6.80	104.33	0.00	0	0	0	0	N/A	N/A		1536; 1536; 1536	major facilitator superfamily (MFS) antibiotic efflux pump	fluoroquinolone antibiotic	antibiotic efflux
OprZ	3004142	protein homolog model	CARD; Resistomes & Variants	3	96.33 - 100.0	no data	no data	Achromobacter insuavis; Achromobacter xylosoxidans	4.00	4.00	8.00	4.60	64.00	7.33	0	0	0	0	N/A	N/A		1392; 1392; 1392	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin	antibiotic efflux
AxyY	3004144	protein homolog model	CARD; Resistomes & Variants	30	92.82 - 100.0	YES	no data	Achromobacter insuavis; Achromobacter xylosoxidans	76.00	46.00	122.00	5.21	163.43	2.32	0	0	0	0	N/A	N/A	smeE (4)	3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138; 3138	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; cephalosporin	antibiotic efflux
Nocardia rifampin resistant beta-subunit of RNA polymerase (rpoB2)	3000501	protein homolog model	CARD	1	100.0	no data	no data	Nocardia farcinica	70.00	50.00	120.00	37.46	1307.00	12.45	0	0	0	0	N/A	N/A		3489	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	peptide antibiotic; rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
ACI-1	3004359	protein homolog model	CARD	1	100.0	no data	no data	Acidaminococcus fermentans	8.00	0.00	8.00	60.12	514.00	44.00	0	0	0	0	N/A	N/A		855	ACI beta-lactamase	cephalosporin; penam; penem	antibiotic inactivation
QepA4	3004379	protein homolog model	CARD	1	100.0	no data	no data	Escherichia coli	2.00	0.00	2.00	7.16	110.00	0.00	0	0	0	0	N/A	N/A		1536	major facilitator superfamily (MFS) antibiotic efflux pump		antibiotic efflux
tet(W/N/W)	3004442	protein homolog model	CARD; Resistomes & Variants	52	67.87 - 100.0	YES	YES	uncultured bacterium; Campylobacter coli; Campylobacter jejuni; Clostridium difficile; Enterococcus faecalis; Enterococcus faecium; Klebsiella pneumoniae; Streptococcus agalactiae; Streptococcus anginosus; Staphylococcus intermedius; Streptococcus constellatus; Streptococcus pneumoniae; Staphylococcus aureus; Staphylococcus epidermidis; Staphylococcus pseudintermedius; Streptococcus pyogenes; Escherichia coli; Salmonella enterica	160.00	24.00	184.00	14.88	285.75	2.00	0	0	0	0	N/A	N/A	tetW (1); tetA(P) (1)	1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920; 1920	tetracycline-resistant ribosomal protection protein	tetracycline antibiotic	antibiotic target protection
Agrobacterium fabrum chloramphenicol acetyltransferase	3004451	protein homolog model	CARD	1	100.0	no data	no data	Agrobacterium tumefaciens	1.00	1.00	2.00	5.24	33.00	11.00	0	0	0	0	N/A	N/A		630	chloramphenicol acetyltransferase (CAT)	phenicol antibiotic	antibiotic inactivation
OXA-274	3001730	protein homolog model	CARD	1	100.0	no data	no data	Acinetobacter guillouiae	1.00	1.00	2.00	17.38	147.00	1.00	0	0	0	0	N/A	N/A		846	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
Bifidobacterium adolescentis rpoB conferring resistance to rifampicin	3004480	protein homolog model	CARD	1	100.0	no data	no data	Bifidobacterium adolescentis	244.00	114.00	358.00	99.91	3495.00	18.62	0	0	0	0	N/A	N/A		3498	rifamycin-resistant beta-subunit of RNA polymerase (rpoB)	peptide antibiotic; rifamycin antibiotic	antibiotic target alteration; antibiotic target replacement
mphE	3003741	protein homolog model	CARD; Resistomes & Variants	13	99.66 - 100.0	YES	YES	uncultured bacterium; Acinetobacter baumannii; Acinetobacter nosocomialis; Citrobacter freundii; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas stutzeri; Raoultella planticola; Salmonella enterica; Serratia marcescens; Vibrio parahaemolyticus; Proteus vulgaris	374.00	62.00	436.00	94.25	834.08	0.79	0	0	0	0	N/A	N/A	msrE (53)	885; 885; 885; 885; 885; 885; 885; 885; 885; 885; 885; 885; 885	macrolide phosphotransferase (MPH)	macrolide antibiotic	antibiotic inactivation
ICR-Mo	3004569	protein homolog model	CARD	1	100.0	no data	no data	Moraxella osloensis	16.00	2.00	18.00	74.54	1250.00	37.67	0	0	0	0	N/A	N/A		1677	intrinsic colistin resistant phosphoethanolamine transferase	peptide antibiotic	antibiotic target alteration
vanRA	3002919	protein homolog model	Resistomes & Variants	2	90.48 - 100.0	YES	YES	Bacillus anthracis; Clostridium difficile; Enterococcus faecalis; Enterococcus faecium; Klebsiella pneumoniae; Staphylococcus aureus	3.00	1.00	4.00	19.69	137.00	0.50	0	0	0	0	N/A	N/A		696; 696	glycopeptide resistance gene cluster; vanR	glycopeptide antibiotic	antibiotic target alteration
APH(6)-Id	3002660	protein homolog model	Resistomes & Variants	30	96.76 - 99.64	YES	YES	Achromobacter xylosoxidans; Acinetobacter baumannii; Acinetobacter haemolyticus; Acinetobacter nosocomialis; Burkholderia cenocepacia; Citrobacter freundii; Citrobacter koseri; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Haemophilus influenzae; Klebsiella oxytoca; Klebsiella pneumoniae; Legionella pneumophila; Morganella morganii; Neisseria meningitidis; Proteus mirabilis; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas fluorescens; Pseudomonas putida; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Vibrio cholerae; Vibrio parahaemolyticus; Yersinia enterocolitica; Yersinia pestis	57.00	5.00	62.00	27.20	227.67	1.57	0	0	0	0	N/A	N/A	APH(3'')-Ib (4)	837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837; 837	APH(6)	aminoglycoside antibiotic	antibiotic inactivation
adeF	3000777	protein homolog model	Resistomes & Variants	78	41.73 - 99.62	YES	NO	Burkholderia cenocepacia; Bordetella pertussis; Acinetobacter baumannii; Acinetobacter nosocomialis; Achromobacter xylosoxidans; Pseudomonas fluorescens; Pseudomonas putida; Pseudomonas aeruginosa; Pseudomonas stutzeri; Escherichia coli	252.00	130.00	382.00	6.05	192.37	3.31	0	0	0	0	N/A	N/A	acrD (1); mexQ (1); adeG (1); adeJ (3)	3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180; 3180	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
amrB	3002983	protein homolog model	Resistomes & Variants	6	100.0	YES	NO	Burkholderia pseudomallei	8.00	4.00	12.00	3.31	103.83	0.33	0	0	0	0	N/A	N/A		3132; 3132; 3132; 3132; 3132; 3132	resistance-nodulation-cell division (RND) antibiotic efflux pump	aminoglycoside antibiotic	antibiotic efflux
adeJ	3000781	protein homolog model	Resistomes & Variants	47	97.35 - 99.91	YES	NO	Acinetobacter baumannii; Acinetobacter nosocomialis	138.00	45.00	183.00	6.66	211.49	1.66	0	0	0	0	N/A	N/A	adeF (3)	3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177; 3177	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
cmlA5	3002695	protein homolog model	Resistomes & Variants	2	100.0	YES	YES	Acinetobacter baumannii; Citrobacter freundii; Enterobacter cloacae; Enterobacter hormaechei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Proteus mirabilis; Proteus vulgaris; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas putida; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens	4.00	0.00	4.00	20.36	256.50	1.00	0	0	0	0	N/A	N/A		1260; 1260	major facilitator superfamily (MFS) antibiotic efflux pump	phenicol antibiotic	antibiotic efflux
ANT(2'')-Ia	3000230	protein homolog model	Resistomes & Variants	4	97.18 - 100.0	YES	YES	Achromobacter xylosoxidans; Acinetobacter baumannii; Citrobacter freundii; Citrobacter koseri; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas putida; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens	7.00	0.00	7.00	40.40	215.75	1.00	0	0	0	0	N/A	N/A	catB2 (1)	534; 534; 534; 534	ANT(2'')	aminoglycoside antibiotic	antibiotic inactivation
OXA-2	3001397	protein homolog model	Resistomes & Variants	5	99.27 - 100.0	YES	YES	Acinetobacter baumannii; Citrobacter freundii; Citrobacter koseri; Enterobacter aerogenes; Enterobacter asburiae; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Providencia rettgeri; Pseudomonas aeruginosa; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens; Shigella sonnei	13.00	1.00	14.00	33.55	277.80	0.83	0	0	0	0	N/A	N/A		828; 828; 828; 828; 828	OXA beta-lactamase	carbapenem; cephalosporin; penam	antibiotic inactivation
adeK	3000782	protein homolog model	Resistomes & Variants	17	96.07 - 100.0	YES	NO	Acinetobacter baumannii; Acinetobacter nosocomialis	35.00	17.00	52.00	11.00	160.00	4.11	0	0	0	0	N/A	N/A		1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455; 1455	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
aadA2	3002602	protein homolog model	Resistomes & Variants	6	98.46 - 100.0	YES	YES	Acinetobacter baumannii; Citrobacter freundii; Citrobacter koseri; Enterobacter aerogenes; Enterobacter cloacae; Enterobacter hormaechei; Escherichia coli; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Providencia rettgeri; Pseudomonas aeruginosa; Raoultella planticola; Salmonella enterica; Shigella dysenteriae; Shigella flexneri; Shigella sonnei	9.00	2.00	11.00	22.39	174.67	2.00	0	0	0	0	N/A	N/A	AAC(6')-Ib7 (1)	780; 780; 780; 780; 780; 780	ANT(3'')	aminoglycoside antibiotic	antibiotic inactivation
adeN	3000559	protein homolog model	Resistomes & Variants	1	98.16	YES	NO	Acinetobacter baumannii	2.00	0.00	2.00	46.18	302.00	11.00	0	0	0	0	N/A	N/A		654	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
OXA-164	3001662	protein homolog model	Resistomes & Variants	1	100.0	NO	YES	Acinetobacter baumannii	2.00	0.00	2.00	35.82	302.00	1.00	0	0	0	0	N/A	N/A		843	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
OXA-20	3001415	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter baumannii	4.00	1.00	5.00	55.68	446.00	0.80	0	0	0	0	N/A	N/A	ANT(3'')-IIa (1)	801	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
adeA	3000774	protein homolog model	Resistomes & Variants	2	98.74 - 99.24	NO	NO	Acinetobacter baumannii	3.00	1.00	4.00	11.58	138.00	0.50	0	0	0	0	N/A	N/A		1191; 1191	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
adeG	3000778	protein homolog model	Resistomes & Variants	1	99.01	NO	NO	Acinetobacter baumannii	1.00	0.00	1.00	12.37	151.00	1.00	0	0	0	0	N/A	N/A	adeF (1)	1221	resistance-nodulation-cell division (RND) antibiotic efflux pump	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux
adeI	3000780	protein homolog model	Resistomes & Variants	12	97.36 - 100.0	NO	NO	Acinetobacter baumannii; Acinetobacter nosocomialis	22.00	10.00	32.00	13.26	165.83	1.12	0	0	0	0	N/A	N/A		1251; 1251; 1251; 1251; 1251; 1251; 1251; 1251; 1251; 1251; 1251; 1251	resistance-nodulation-cell division (RND) antibiotic efflux pump	macrolide antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; carbapenem; cephalosporin; tetracycline antibiotic; rifamycin antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic; penem	antibiotic efflux
sul1	3000410	protein homolog model	Resistomes & Variants	13	97.06 - 100.0	NO	YES	Acinetobacter baumannii; Klebsiella pneumoniae; Pseudomonas aeruginosa; Pseudomonas stutzeri; Escherichia coli; Salmonella enterica	20.00	6.00	26.00	20.87	175.31	1.50	0	0	0	0	N/A	N/A		840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840; 840	sulfonamide resistant sul	sulfonamide antibiotic; sulfone antibiotic	antibiotic target replacement
abeM	3000753	protein homolog model	Resistomes & Variants	2	99.55 - 99.78	NO	NO	Acinetobacter baumannii; Acinetobacter nosocomialis	3.00	1.00	4.00	13.81	186.00	0.75	0	0	0	0	N/A	N/A		1347; 1347	multidrug and toxic compound extrusion (MATE) transporter	fluoroquinolone antibiotic; acridine dye; triclosan	antibiotic efflux
APH(3'')-Ib	3002639	protein homolog model	Resistomes & Variants	22	98.88 - 99.63	YES	YES	Acinetobacter baumannii; Escherichia coli; Acinetobacter nosocomialis; Citrobacter amalonaticus; Citrobacter freundii; Enterobacter aerogenes; Enterobacter cloacae; Enterobacter hormaechei; Enterobacter kobei; Klebsiella oxytoca; Klebsiella pneumoniae; Morganella morganii; Proteus mirabilis; Providencia rettgeri; Providencia stuartii; Pseudomonas aeruginosa; Pseudomonas stutzeri; Salmonella enterica; Serratia marcescens; Shigella dysenteriae; Shigella flexneri; Shigella sonnei; Vibrio cholerae; Vibrio parahaemolyticus; Haemophilus influenzae	36.00	14.00	50.00	23.00	184.95	0.71	0	0	0	0	N/A	N/A	APH(6)-Id (4)	804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804; 804	APH(3'')	aminoglycoside antibiotic	antibiotic inactivation
VEB-9	3002378	protein homolog model	Resistomes & Variants	1	100.0	YES	NO	Acinetobacter baumannii; Klebsiella pneumoniae; Pseudomonas aeruginosa	1.00	1.00	2.00	10.00	90.00	0.00	0	0	0	0	N/A	N/A		900	VEB beta-lactamase	monobactam; cephalosporin	antibiotic inactivation
adeR	3000553	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter baumannii	1.00	1.00	2.00	5.91	44.00	11.00	0	0	0	0	N/A	N/A		744	resistance-nodulation-cell division (RND) antibiotic efflux pump	glycylcycline; tetracycline antibiotic	antibiotic efflux
OXA-23	3001418	protein homolog model	Resistomes & Variants	1	100.0	NO	NO	Acinetobacter baumannii	118.00	114.00	232.00	4.99	41.00	11.19	0	0	0	0	N/A	N/A		822	OXA beta-lactamase	cephalosporin; penam	antibiotic inactivation
ADC-2	3003848	protein homolog model	Resistomes & Variants	1	98.17	NO	NO	Acinetobacter baumannii	1.00	1.00	2.00	5.99	69.00	11.00	0	0	0	0	N/A	N/A		1152	ADC beta-lactamase without carbapenemase activity	cephalosporin	antibiotic inactivation
